Fecha;Mes;Año;Localidad;Lluvia (mm)
7/1/2021;7;2021;Gral Alvarado;0
2/7/2021;7;2021;Gral Alvarado;0
3/7/2021;7;2021;Gral Alvarado;0
4/7/2021;7;2021;Gral Alvarado;0
5/7/2021;7;2021;Gral Alvarado;0
6/7/2021;7;2021;Gral Alvarado;2.5
7/7/2021;7;2021;Gral Alvarado;0.3
8/7/2021;7;2021;Gral Alvarado;0
9/7/2021;7;2021;Gral Alvarado;3.5
10/7/2021;7;2021;Gral Alvarado;0
11/7/2021;7;2021;Gral Alvarado;0
12/7/2021;7;2021;Gral Alvarado;0
13/7/2021;7;2021;Gral Alvarado;0
14/7/2021;7;2021;Gral Alvarado;0
15/7/2021;7;2021;Gral Alvarado;0.3
16/7/2021;7;2021;Gral Alvarado;0.3
17/7/2021;7;2021;Gral Alvarado;10.8
18/7/2021;7;2021;Gral Alvarado;0
19/7/2021;7;2021;Gral Alvarado;0
20/7/2021;7;2021;Gral Alvarado;0
21/7/2021;7;2021;Gral Alvarado;0
22/7/2021;7;2021;Gral Alvarado;0
23/7/2021;7;2021;Gral Alvarado;0
24/7/2021;7;2021;Gral Alvarado;8.3
25/7/2021;7;2021;Gral Alvarado;4.3
26/7/2021;7;2021;Gral Alvarado;6.3
27/7/2021;7;2021;Gral Alvarado;3
28/7/2021;7;2021;Gral Alvarado;0
29/7/2021;7;2021;Gral Alvarado;0
30/7/2021;7;2021;Gral Alvarado;0
31/7/2021;7;2021;Gral Alvarado;0
1/8/2021;8;2021;Gral Alvarado;0.3
2/8/2021;8;2021;Gral Alvarado;0
3/8/2021;8;2021;Gral Alvarado;0
4/8/2021;8;2021;Gral Alvarado;0
5/8/2021;8;2021;Gral Alvarado;0
6/8/2021;8;2021;Gral Alvarado;0
7/8/2021;8;2021;Gral Alvarado;0
8/8/2021;8;2021;Gral Alvarado;0
9/8/2021;8;2021;Gral Alvarado;0
10/8/2021;8;2021;Gral Alvarado;0
11/8/2021;8;2021;Gral Alvarado;0
12/8/2021;8;2021;Gral Alvarado;0
13/8/2021;8;2021;Gral Alvarado;0
14/8/2021;8;2021;Gral Alvarado;0
15/8/2021;8;2021;Gral Alvarado;0
16/8/2021;8;2021;Gral Alvarado;0
17/8/2021;8;2021;Gral Alvarado;0
18/8/2021;8;2021;Gral Alvarado;1.5
08/19/2021;8;2021;Gral Alvarado;5.3
08/20/2021;8;2021;Gral Alvarado;0
08/21/2021;8;2021;Gral Alvarado;0.3
08/22/2021;8;2021;Gral Alvarado;0
08/23/2021;8;2021;Gral Alvarado;0
08/24/2021;8;2021;Gral Alvarado;0
08/25/2021;8;2021;Gral Alvarado;0
08/26/2021;8;2021;Gral Alvarado;1.3
08/27/2021;8;2021;Gral Alvarado;0
08/28/2021;8;2021;Gral Alvarado;0
08/29/2021;8;2021;Gral Alvarado;0
08/30/2021;8;2021;Gral Alvarado;0
08/31/2021;8;2021;Gral Alvarado;41
9/1/2021;9;2021;Gral Alvarado;0
9/2/2021;9;2021;Gral Alvarado;0
9/3/2021;9;2021;Gral Alvarado;0
9/4/2021;9;2021;Gral Alvarado;0
9/5/2021;9;2021;Gral Alvarado;0
9/6/2021;9;2021;Gral Alvarado;0.3
9/7/2021;9;2021;Gral Alvarado;3
9/8/2021;9;2021;Gral Alvarado;51.8
9/9/2021;9;2021;Gral Alvarado;5.8
9/10/2021;9;2021;Gral Alvarado;0.3
9/11/2021;9;2021;Gral Alvarado;0
9/12/2021;9;2021;Gral Alvarado;0
09/13/2021;9;2021;Gral Alvarado;0
09/14/2021;9;2021;Gral Alvarado;0
09/15/2021;9;2021;Gral Alvarado;2
09/16/2021;9;2021;Gral Alvarado;0
09/17/2021;9;2021;Gral Alvarado;0
09/18/2021;9;2021;Gral Alvarado;0
09/19/2021;9;2021;Gral Alvarado;0
09/20/2021;9;2021;Gral Alvarado;0
09/21/2021;9;2021;Gral Alvarado;0.3
09/22/2021;9;2021;Gral Alvarado;0
09/23/2021;9;2021;Gral Alvarado;0
09/24/2021;9;2021;Gral Alvarado;0
09/25/2021;9;2021;Gral Alvarado;0.5
09/26/2021;9;2021;Gral Alvarado;0
09/27/2021;9;2021;Gral Alvarado;0
09/28/2021;9;2021;Gral Alvarado;0
09/29/2021;9;2021;Gral Alvarado;0.8
09/30/2021;9;2021;Gral Alvarado;8.3
10/1/2021;10;2021;Gral Alvarado;0
10/2/2021;10;2021;Gral Alvarado;1
10/3/2021;10;2021;Gral Alvarado;0
10/4/2021;10;2021;Gral Alvarado;0
10/5/2021;10;2021;Gral Alvarado;4.5
10/6/2021;10;2021;Gral Alvarado;0
10/7/2021;10;2021;Gral Alvarado;0
10/8/2021;10;2021;Gral Alvarado;0
10/9/2021;10;2021;Gral Alvarado;0
10/10/2021;10;2021;Gral Alvarado;0
10/11/2021;10;2021;Gral Alvarado;0
10/12/2021;10;2021;Gral Alvarado;0.5
10/13/2021;10;2021;Gral Alvarado;0.3
10/14/2021;10;2021;Gral Alvarado;9.8
10/15/2021;10;2021;Gral Alvarado;0
10/16/2021;10;2021;Gral Alvarado;0
10/17/2021;10;2021;Gral Alvarado;0
10/18/2021;10;2021;Gral Alvarado;0
10/19/2021;10;2021;Gral Alvarado;0
10/20/2021;10;2021;Gral Alvarado;0
10/21/2021;10;2021;Gral Alvarado;11.5
10/22/2021;10;2021;Gral Alvarado;0.3
10/23/2021;10;2021;Gral Alvarado;0.5
10/24/2021;10;2021;Gral Alvarado;0
10/25/2021;10;2021;Gral Alvarado;0
10/26/2021;10;2021;Gral Alvarado;0
10/27/2021;10;2021;Gral Alvarado;0
10/28/2021;10;2021;Gral Alvarado;0
10/29/2021;10;2021;Gral Alvarado;0
10/30/2021;10;2021;Gral Alvarado;0
10/31/2021;10;2021;Gral Alvarado;0
11/1/2021;11;2021;Gral Alvarado;0
11/2/2021;11;2021;Gral Alvarado;0
11/3/2021;11;2021;Gral Alvarado;0
11/4/2021;11;2021;Gral Alvarado;13
11/5/2021;11;2021;Gral Alvarado;0.3
11/6/2021;11;2021;Gral Alvarado;0.3
11/7/2021;11;2021;Gral Alvarado;2.8
11/8/2021;11;2021;Gral Alvarado;0
11/9/2021;11;2021;Gral Alvarado;0
11/10/2021;11;2021;Gral Alvarado;0
11/11/2021;11;2021;Gral Alvarado;0
11/12/2021;11;2021;Gral Alvarado;0
11/13/2021;11;2021;Gral Alvarado;1
11/14/2021;11;2021;Gral Alvarado;0
11/15/2021;11;2021;Gral Alvarado;0
11/16/2021;11;2021;Gral Alvarado;0
11/17/2021;11;2021;Gral Alvarado;0
11/18/2021;11;2021;Gral Alvarado;0
11/19/2021;11;2021;Gral Alvarado;0
11/20/2021;11;2021;Gral Alvarado;0
11/21/2021;11;2021;Gral Alvarado;0
11/22/2021;11;2021;Gral Alvarado;0
11/23/2021;11;2021;Gral Alvarado;0
11/24/2021;11;2021;Gral Alvarado;1
11/25/2021;11;2021;Gral Alvarado;2
11/26/2021;11;2021;Gral Alvarado;0
11/27/2021;11;2021;Gral Alvarado;0
11/28/2021;11;2021;Gral Alvarado;2
11/29/2021;11;2021;Gral Alvarado;0
11/30/2021;11;2021;Gral Alvarado;0
12/1/2021;12;2021;Gral Alvarado;0
12/2/2021;12;2021;Gral Alvarado;0
12/3/2021;12;2021;Gral Alvarado;1.5
12/4/2021;12;2021;Gral Alvarado;0
12/5/2021;12;2021;Gral Alvarado;0
12/6/2021;12;2021;Gral Alvarado;0
12/7/2021;12;2021;Gral Alvarado;0
12/8/2021;12;2021;Gral Alvarado;0
12/9/2021;12;2021;Gral Alvarado;0
12/10/2021;12;2021;Gral Alvarado;0.8
12/11/2021;12;2021;Gral Alvarado;48.8
12/12/2021;12;2021;Gral Alvarado;0
12/13/2021;12;2021;Gral Alvarado;0
12/14/2021;12;2021;Gral Alvarado;0
12/15/2021;12;2021;Gral Alvarado;0
12/16/2021;12;2021;Gral Alvarado;0
12/17/2021;12;2021;Gral Alvarado;0
12/18/2021;12;2021;Gral Alvarado;0
12/19/2021;12;2021;Gral Alvarado;0
12/20/2021;12;2021;Gral Alvarado;0
12/21/2021;12;2021;Gral Alvarado;0
12/22/2021;12;2021;Gral Alvarado;0
12/23/2021;12;2021;Gral Alvarado;0
12/24/2021;12;2021;Gral Alvarado;6
12/25/2021;12;2021;Gral Alvarado;0
12/26/2021;12;2021;Gral Alvarado;0
12/27/2021;12;2021;Gral Alvarado;0
12/28/2021;12;2021;Gral Alvarado;0
12/29/2021;12;2021;Gral Alvarado;1
12/30/2021;12;2021;Gral Alvarado;0
12/31/2021;12;2021;Gral Alvarado;0
1/1/2022;1;2022;Gral Alvarado;5
1/2/2022;1;2022;Gral Alvarado;0.3
1/3/2022;1;2022;Gral Alvarado;4.8
1/4/2022;1;2022;Gral Alvarado;0
1/5/2022;1;2022;Gral Alvarado;0
1/6/2022;1;2022;Gral Alvarado;0
1/7/2022;1;2022;Gral Alvarado;0
1/8/2022;1;2022;Gral Alvarado;0
1/9/2022;1;2022;Gral Alvarado;0
1/10/2022;1;2022;Gral Alvarado;0
1/11/2022;1;2022;Gral Alvarado;0
1/12/2022;1;2022;Gral Alvarado;0
01/13/2022;1;2022;Gral Alvarado;0
01/14/2022;1;2022;Gral Alvarado;0
01/15/2022;1;2022;Gral Alvarado;15
01/16/2022;1;2022;Gral Alvarado;0
01/17/2022;1;2022;Gral Alvarado;13
01/18/2022;1;2022;Gral Alvarado;7
01/19/2022;1;2022;Gral Alvarado;0
01/20/2022;1;2022;Gral Alvarado;8
01/21/2022;1;2022;Gral Alvarado;0
01/22/2022;1;2022;Gral Alvarado;4
01/23/2022;1;2022;Gral Alvarado;0
01/24/2022;1;2022;Gral Alvarado;0
01/25/2022;1;2022;Gral Alvarado;5
01/26/2022;1;2022;Gral Alvarado;0
01/27/2022;1;2022;Gral Alvarado;0
01/28/2022;1;2022;Gral Alvarado;0
01/29/2022;1;2022;Gral Alvarado;0
01/30/2022;1;2022;Gral Alvarado;3.5
01/31/2022;1;2022;Gral Alvarado;0
2/1/2022;2;2022;Gral Alvarado;0
2/2/2022;2;2022;Gral Alvarado;0
2/3/2022;2;2022;Gral Alvarado;0
2/4/2022;2;2022;Gral Alvarado;0
2/5/2022;2;2022;Gral Alvarado;0
2/6/2022;2;2022;Gral Alvarado;15
2/7/2022;2;2022;Gral Alvarado;0
2/8/2022;2;2022;Gral Alvarado;0
2/9/2022;2;2022;Gral Alvarado;0
2/10/2022;2;2022;Gral Alvarado;0
2/11/2022;2;2022;Gral Alvarado;10
2/12/2022;2;2022;Gral Alvarado;0
02/13/2022;2;2022;Gral Alvarado;0
02/14/2022;2;2022;Gral Alvarado;0
02/15/2022;2;2022;Gral Alvarado;0
02/16/2022;2;2022;Gral Alvarado;0
02/17/2022;2;2022;Gral Alvarado;0
02/18/2022;2;2022;Gral Alvarado;0
02/19/2022;2;2022;Gral Alvarado;0
02/20/2022;2;2022;Gral Alvarado;0
02/21/2022;2;2022;Gral Alvarado;2
02/22/2022;2;2022;Gral Alvarado;0
02/23/2022;2;2022;Gral Alvarado;0
02/24/2022;2;2022;Gral Alvarado;10.5
02/25/2022;2;2022;Gral Alvarado;0
02/26/2022;2;2022;Gral Alvarado;3.5
02/27/2022;2;2022;Gral Alvarado;0
02/28/2022;2;2022;Gral Alvarado;0
3/1/2022;3;2022;Gral Alvarado;0
3/2/2022;3;2022;Gral Alvarado;0
3/3/2022;3;2022;Gral Alvarado;0
3/4/2022;3;2022;Gral Alvarado;20
3/5/2022;3;2022;Gral Alvarado;0
3/6/2022;3;2022;Gral Alvarado;0
3/7/2022;3;2022;Gral Alvarado;0
3/8/2022;3;2022;Gral Alvarado;0
3/9/2022;3;2022;Gral Alvarado;0
3/10/2022;3;2022;Gral Alvarado;0
3/11/2022;3;2022;Gral Alvarado;0
3/12/2022;3;2022;Gral Alvarado;0
03/13/2022;3;2022;Gral Alvarado;0
03/14/2022;3;2022;Gral Alvarado;0
03/15/2022;3;2022;Gral Alvarado;0
03/16/2022;3;2022;Gral Alvarado;0
03/17/2022;3;2022;Gral Alvarado;0
03/18/2022;3;2022;Gral Alvarado;0
03/19/2022;3;2022;Gral Alvarado;0
03/20/2022;3;2022;Gral Alvarado;0
03/21/2022;3;2022;Gral Alvarado;0
03/22/2022;3;2022;Gral Alvarado;5
03/23/2022;3;2022;Gral Alvarado;60
03/24/2022;3;2022;Gral Alvarado;45
03/25/2022;3;2022;Gral Alvarado;0
03/26/2022;3;2022;Gral Alvarado;0
03/27/2022;3;2022;Gral Alvarado;0
03/28/2022;3;2022;Gral Alvarado;6.5
03/29/2022;3;2022;Gral Alvarado;29.5
03/30/2022;3;2022;Gral Alvarado;7
03/31/2022;3;2022;Gral Alvarado;0
4/1/2022;4;2022;Gral Alvarado;0
4/2/2022;4;2022;Gral Alvarado;0
4/3/2022;4;2022;Gral Alvarado;0
4/4/2022;4;2022;Gral Alvarado;0
4/5/2022;4;2022;Gral Alvarado;0
4/6/2022;4;2022;Gral Alvarado;0
4/7/2022;4;2022;Gral Alvarado;0
4/8/2022;4;2022;Gral Alvarado;0
4/9/2022;4;2022;Gral Alvarado;0
4/10/2022;4;2022;Gral Alvarado;14
4/11/2022;4;2022;Gral Alvarado;0
4/12/2022;4;2022;Gral Alvarado;0
04/13/2022;4;2022;Gral Alvarado;0
04/14/2022;4;2022;Gral Alvarado;0
04/15/2022;4;2022;Gral Alvarado;0
04/16/2022;4;2022;Gral Alvarado;0
04/17/2022;4;2022;Gral Alvarado;0
04/18/2022;4;2022;Gral Alvarado;0
04/19/2022;4;2022;Gral Alvarado;0
04/20/2022;4;2022;Gral Alvarado;0
04/21/2022;4;2022;Gral Alvarado;0
04/22/2022;4;2022;Gral Alvarado;11
04/23/2022;4;2022;Gral Alvarado;0
04/24/2022;4;2022;Gral Alvarado;0
04/25/2022;4;2022;Gral Alvarado;0
04/26/2022;4;2022;Gral Alvarado;69.6
04/27/2022;4;2022;Gral Alvarado;0
04/28/2022;4;2022;Gral Alvarado;0
04/29/2022;4;2022;Gral Alvarado;0
04/30/2022;4;2022;Gral Alvarado;0
5/1/2022;5;2022;Gral Alvarado;0
5/2/2022;5;2022;Gral Alvarado;0
5/3/2022;5;2022;Gral Alvarado;0
5/4/2022;5;2022;Gral Alvarado;0
5/5/2022;5;2022;Gral Alvarado;0
5/6/2022;5;2022;Gral Alvarado;0
5/7/2022;5;2022;Gral Alvarado;0
5/8/2022;5;2022;Gral Alvarado;0
5/9/2022;5;2022;Gral Alvarado;0
5/10/2022;5;2022;Gral Alvarado;0
5/11/2022;5;2022;Gral Alvarado;0
5/12/2022;5;2022;Gral Alvarado;0
05/13/2022;5;2022;Gral Alvarado;2
05/14/2022;5;2022;Gral Alvarado;0
05/15/2022;5;2022;Gral Alvarado;8
05/16/2022;5;2022;Gral Alvarado;7
05/17/2022;5;2022;Gral Alvarado;0
05/18/2022;5;2022;Gral Alvarado;0
05/19/2022;5;2022;Gral Alvarado;0
05/20/2022;5;2022;Gral Alvarado;0
05/21/2022;5;2022;Gral Alvarado;0
05/22/2022;5;2022;Gral Alvarado;0
05/23/2022;5;2022;Gral Alvarado;3
05/24/2022;5;2022;Gral Alvarado;0
05/25/2022;5;2022;Gral Alvarado;0
05/26/2022;5;2022;Gral Alvarado;0
05/27/2022;5;2022;Gral Alvarado;0
05/28/2022;5;2022;Gral Alvarado;0
05/29/2022;5;2022;Gral Alvarado;4
05/30/2022;5;2022;Gral Alvarado;0
05/31/2022;5;2022;Gral Alvarado;0
6/1/2022;6;2022;Gral Alvarado;0
6/2/2022;6;2022;Gral Alvarado;0
6/3/2022;6;2022;Gral Alvarado;0
6/4/2022;6;2022;Gral Alvarado;0
6/5/2022;6;2022;Gral Alvarado;0
6/6/2022;6;2022;Gral Alvarado;0
6/7/2022;6;2022;Gral Alvarado;0
6/8/2022;6;2022;Gral Alvarado;0
6/9/2022;6;2022;Gral Alvarado;6
6/10/2022;6;2022;Gral Alvarado;0.7
6/11/2022;6;2022;Gral Alvarado;0
6/12/2022;6;2022;Gral Alvarado;0
06/13/2022;6;2022;Gral Alvarado;0
06/14/2022;6;2022;Gral Alvarado;0
06/15/2022;6;2022;Gral Alvarado;0
06/16/2022;6;2022;Gral Alvarado;0
06/17/2022;6;2022;Gral Alvarado;6
06/18/2022;6;2022;Gral Alvarado;0
06/19/2022;6;2022;Gral Alvarado;0
06/20/2022;6;2022;Gral Alvarado;0
06/21/2022;6;2022;Gral Alvarado;0
06/22/2022;6;2022;Gral Alvarado;0
06/23/2022;6;2022;Gral Alvarado;0
06/24/2022;6;2022;Gral Alvarado;0.3
06/25/2022;6;2022;Gral Alvarado;0.3
06/26/2022;6;2022;Gral Alvarado;0
06/27/2022;6;2022;Gral Alvarado;0
06/28/2022;6;2022;Gral Alvarado;0
06/29/2022;6;2022;Gral Alvarado;2.5
06/30/2022;6;2022;Gral Alvarado;0
7/1/2022;7;2022;Gral Alvarado;0
7/2/2022;7;2022;Gral Alvarado;0
7/3/2022;7;2022;Gral Alvarado;0
7/4/2022;7;2022;Gral Alvarado;0
7/5/2022;7;2022;Gral Alvarado;0
7/6/2022;7;2022;Gral Alvarado;0
7/7/2022;7;2022;Gral Alvarado;0
7/8/2022;7;2022;Gral Alvarado;0.9
7/9/2022;7;2022;Gral Alvarado;0
7/10/2022;7;2022;Gral Alvarado;0
7/11/2022;7;2022;Gral Alvarado;0
7/12/2022;7;2022;Gral Alvarado;0
07/13/2022;7;2022;Gral Alvarado;0
07/14/2022;7;2022;Gral Alvarado;0
07/15/2022;7;2022;Gral Alvarado;0
07/16/2022;7;2022;Gral Alvarado;0
07/17/2022;7;2022;Gral Alvarado;0
07/18/2022;7;2022;Gral Alvarado;0
07/19/2022;7;2022;Gral Alvarado;0
07/20/2022;7;2022;Gral Alvarado;0
07/21/2022;7;2022;Gral Alvarado;0
07/22/2022;7;2022;Gral Alvarado;0
07/23/2022;7;2022;Gral Alvarado;0
07/24/2022;7;2022;Gral Alvarado;0
07/25/2022;7;2022;Gral Alvarado;11.8
07/26/2022;7;2022;Gral Alvarado;0
07/27/2022;7;2022;Gral Alvarado;17
07/28/2022;7;2022;Gral Alvarado;3
07/29/2022;7;2022;Gral Alvarado;0
07/30/2022;7;2022;Gral Alvarado;0
07/31/2022;7;2022;Gral Alvarado;0
8/1/2022;8;2022;Gral Alvarado;0
8/2/2022;8;2022;Gral Alvarado;0
8/3/2022;8;2022;Gral Alvarado;0
8/4/2022;8;2022;Gral Alvarado;0
8/5/2022;8;2022;Gral Alvarado;0
8/6/2022;8;2022;Gral Alvarado;0.2
8/7/2022;8;2022;Gral Alvarado;0
8/8/2022;8;2022;Gral Alvarado;0
8/9/2022;8;2022;Gral Alvarado;0
8/10/2022;8;2022;Gral Alvarado;0
8/11/2022;8;2022;Gral Alvarado;0
8/12/2022;8;2022;Gral Alvarado;0
08/13/2022;8;2022;Gral Alvarado;0
08/14/2022;8;2022;Gral Alvarado;0
08/15/2022;8;2022;Gral Alvarado;0
08/16/2022;8;2022;Gral Alvarado;0
08/17/2022;8;2022;Gral Alvarado;0
08/18/2022;8;2022;Gral Alvarado;0
08/19/2022;8;2022;Gral Alvarado;0
08/20/2022;8;2022;Gral Alvarado;0
08/21/2022;8;2022;Gral Alvarado;0
08/22/2022;8;2022;Gral Alvarado;0
08/23/2022;8;2022;Gral Alvarado;0
08/24/2022;8;2022;Gral Alvarado;0
08/25/2022;8;2022;Gral Alvarado;0
08/26/2022;8;2022;Gral Alvarado;0
08/27/2022;8;2022;Gral Alvarado;0
08/28/2022;8;2022;Gral Alvarado;0
08/29/2022;8;2022;Gral Alvarado;0
08/30/2022;8;2022;Gral Alvarado;0
08/31/2022;8;2022;Gral Alvarado;0
9/1/2022;9;2022;Gral Alvarado;0
9/2/2022;9;2022;Gral Alvarado;0
9/3/2022;9;2022;Gral Alvarado;0
9/4/2022;9;2022;Gral Alvarado;0
9/5/2022;9;2022;Gral Alvarado;0
9/6/2022;9;2022;Gral Alvarado;0
9/7/2022;9;2022;Gral Alvarado;0
9/8/2022;9;2022;Gral Alvarado;0
9/9/2022;9;2022;Gral Alvarado;0
9/10/2022;9;2022;Gral Alvarado;0
9/11/2022;9;2022;Gral Alvarado;0
9/12/2022;9;2022;Gral Alvarado;0
09/13/2022;9;2022;Gral Alvarado;0
09/14/2022;9;2022;Gral Alvarado;0
09/15/2022;9;2022;Gral Alvarado;0
09/16/2022;9;2022;Gral Alvarado;0
09/17/2022;9;2022;Gral Alvarado;0
09/18/2022;9;2022;Gral Alvarado;15
09/19/2022;9;2022;Gral Alvarado;0
09/20/2022;9;2022;Gral Alvarado;0
09/21/2022;9;2022;Gral Alvarado;0
09/22/2022;9;2022;Gral Alvarado;0
09/23/2022;9;2022;Gral Alvarado;0
09/24/2022;9;2022;Gral Alvarado;0
09/25/2022;9;2022;Gral Alvarado;0
09/26/2022;9;2022;Gral Alvarado;2
09/27/2022;9;2022;Gral Alvarado;0
09/28/2022;9;2022;Gral Alvarado;0
09/29/2022;9;2022;Gral Alvarado;0
09/30/2022;9;2022;Gral Alvarado;0
10/1/2022;10;2022;Gral Alvarado;0
10/2/2022;10;2022;Gral Alvarado;0
10/3/2022;10;2022;Gral Alvarado;0
10/4/2022;10;2022;Gral Alvarado;0
10/5/2022;10;2022;Gral Alvarado;0
10/6/2022;10;2022;Gral Alvarado;0
10/7/2022;10;2022;Gral Alvarado;5
10/8/2022;10;2022;Gral Alvarado;4
10/9/2022;10;2022;Gral Alvarado;0.8
10/10/2022;10;2022;Gral Alvarado;0
10/11/2022;10;2022;Gral Alvarado;0
10/12/2022;10;2022;Gral Alvarado;0
10/13/2022;10;2022;Gral Alvarado;0
10/14/2022;10;2022;Gral Alvarado;0
10/15/2022;10;2022;Gral Alvarado;0
10/16/2022;10;2022;Gral Alvarado;0
10/17/2022;10;2022;Gral Alvarado;0
10/18/2022;10;2022;Gral Alvarado;0
10/19/2022;10;2022;Gral Alvarado;0
10/20/2022;10;2022;Gral Alvarado;0
10/21/2022;10;2022;Gral Alvarado;0
10/22/2022;10;2022;Gral Alvarado;0
10/23/2022;10;2022;Gral Alvarado;0
10/24/2022;10;2022;Gral Alvarado;0
10/25/2022;10;2022;Gral Alvarado;0
10/26/2022;10;2022;Gral Alvarado;13
10/27/2022;10;2022;Gral Alvarado;0
10/28/2022;10;2022;Gral Alvarado;4
10/29/2022;10;2022;Gral Alvarado;11
10/30/2022;10;2022;Gral Alvarado;0
10/31/2022;10;2022;Gral Alvarado;0
11/1/2022;11;2022;Gral Alvarado;0
11/2/2022;11;2022;Gral Alvarado;0
11/3/2022;11;2022;Gral Alvarado;0
11/4/2022;11;2022;Gral Alvarado;0
11/5/2022;11;2022;Gral Alvarado;0
11/6/2022;11;2022;Gral Alvarado;0
11/7/2022;11;2022;Gral Alvarado;0
11/8/2022;11;2022;Gral Alvarado;0
11/9/2022;11;2022;Gral Alvarado;0
11/10/2022;11;2022;Gral Alvarado;0
11/11/2022;11;2022;Gral Alvarado;0
11/12/2022;11;2022;Gral Alvarado;21
11/13/2022;11;2022;Gral Alvarado;13
11/14/2022;11;2022;Gral Alvarado;2
11/15/2022;11;2022;Gral Alvarado;0
11/16/2022;11;2022;Gral Alvarado;6
11/17/2022;11;2022;Gral Alvarado;0
11/18/2022;11;2022;Gral Alvarado;8
11/19/2022;11;2022;Gral Alvarado;4
11/20/2022;11;2022;Gral Alvarado;4
11/21/2022;11;2022;Gral Alvarado;3
11/22/2022;11;2022;Gral Alvarado;0
11/23/2022;11;2022;Gral Alvarado;0
11/24/2022;11;2022;Gral Alvarado;0
11/25/2022;11;2022;Gral Alvarado;0
11/26/2022;11;2022;Gral Alvarado;0
11/27/2022;11;2022;Gral Alvarado;0
11/28/2022;11;2022;Gral Alvarado;0
11/29/2022;11;2022;Gral Alvarado;36
11/30/2022;11;2022;Gral Alvarado;14
12/1/2022;12;2022;Gral Alvarado;2
12/2/2022;12;2022;Gral Alvarado;0
12/3/2022;12;2022;Gral Alvarado;0
12/4/2022;12;2022;Gral Alvarado;0
12/5/2022;12;2022;Gral Alvarado;0
12/6/2022;12;2022;Gral Alvarado;0
12/7/2022;12;2022;Gral Alvarado;0
12/8/2022;12;2022;Gral Alvarado;0
12/9/2022;12;2022;Gral Alvarado;0
12/10/2022;12;2022;Gral Alvarado;6
12/11/2022;12;2022;Gral Alvarado;5
12/12/2022;12;2022;Gral Alvarado;0
12/13/2022;12;2022;Gral Alvarado;0
12/14/2022;12;2022;Gral Alvarado;4
12/15/2022;12;2022;Gral Alvarado;0
12/16/2022;12;2022;Gral Alvarado;0
12/17/2022;12;2022;Gral Alvarado;0
12/18/2022;12;2022;Gral Alvarado;0
12/19/2022;12;2022;Gral Alvarado;0
12/20/2022;12;2022;Gral Alvarado;0
12/21/2022;12;2022;Gral Alvarado;0
12/22/2022;12;2022;Gral Alvarado;0
12/23/2022;12;2022;Gral Alvarado;59
12/24/2022;12;2022;Gral Alvarado;0
12/25/2022;12;2022;Gral Alvarado;0
12/26/2022;12;2022;Gral Alvarado;0
12/27/2022;12;2022;Gral Alvarado;0.5
12/28/2022;12;2022;Gral Alvarado;0
12/29/2022;12;2022;Gral Alvarado;0
12/30/2022;12;2022;Gral Alvarado;0
12/31/2022;12;2022;Gral Alvarado;0
1/1/2023;1;2023;Gral Alvarado;8
1/2/2023;1;2023;Gral Alvarado;0
1/3/2023;1;2023;Gral Alvarado;0
1/4/2023;1;2023;Gral Alvarado;0
1/5/2023;1;2023;Gral Alvarado;0
1/6/2023;1;2023;Gral Alvarado;0
1/7/2023;1;2023;Gral Alvarado;0
1/8/2023;1;2023;Gral Alvarado;0
1/9/2023;1;2023;Gral Alvarado;0
1/10/2023;1;2023;Gral Alvarado;0
1/11/2023;1;2023;Gral Alvarado;19
1/12/2023;1;2023;Gral Alvarado;0
01/13/2023;1;2023;Gral Alvarado;0
01/14/2023;1;2023;Gral Alvarado;0
01/15/2023;1;2023;Gral Alvarado;0
01/16/2023;1;2023;Gral Alvarado;0
01/17/2023;1;2023;Gral Alvarado;0.1
01/18/2023;1;2023;Gral Alvarado;0
01/19/2023;1;2023;Gral Alvarado;0
01/20/2023;1;2023;Gral Alvarado;0
01/21/2023;1;2023;Gral Alvarado;0
01/22/2023;1;2023;Gral Alvarado;0
01/23/2023;1;2023;Gral Alvarado;0
01/24/2023;1;2023;Gral Alvarado;0
01/25/2023;1;2023;Gral Alvarado;0
01/26/2023;1;2023;Gral Alvarado;30
01/27/2023;1;2023;Gral Alvarado;0
01/28/2023;1;2023;Gral Alvarado;0
01/29/2023;1;2023;Gral Alvarado;0
01/30/2023;1;2023;Gral Alvarado;0
01/31/2023;1;2023;Gral Alvarado;4
2/1/2023;2;2023;Gral Alvarado;0
2/2/2023;2;2023;Gral Alvarado;1
2/3/2023;2;2023;Gral Alvarado;0
2/4/2023;2;2023;Gral Alvarado;0
2/5/2023;2;2023;Gral Alvarado;0
2/6/2023;2;2023;Gral Alvarado;3
2/7/2023;2;2023;Gral Alvarado;32
2/8/2023;2;2023;Gral Alvarado;0
2/9/2023;2;2023;Gral Alvarado;0
2/10/2023;2;2023;Gral Alvarado;0
2/11/2023;2;2023;Gral Alvarado;0
2/12/2023;2;2023;Gral Alvarado;74
02/22/2023;2;2023;Gral Alvarado;0
02/23/2023;2;2023;Gral Alvarado;0
02/24/2023;2;2023;Gral Alvarado;0
02/25/2023;2;2023;Gral Alvarado;0
02/26/2023;2;2023;Gral Alvarado;0
02/27/2023;2;2023;Gral Alvarado;0
02/28/2023;2;2023;Gral Alvarado;5
3/1/2023;3;2023;Gral Alvarado;5
3/2/2023;3;2023;Gral Alvarado;0
3/3/2023;3;2023;Gral Alvarado;13
